pop.id,dame_mf,sire_mf,Rep,Rack,Unique.ID,seeds_per_pot,Num_germ,4/24/2025,4/25/2025,4/26/2025,4/28/2025,4/29/2025,4/30/2025,5/1/2025,5/2/2025,5/5/2025,5/6/2025,5/7/2025,5/8/2025,5/9/2025,5/10/2025,5/12/2025,5/13/2025,Notes
(WL2) x (WL2 x TM2),3-14,2,8,5,2323,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(WL2) x (WL2 x TM2),3-14,2,9,5,2324,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2) x (WL2 x TM2),3-14,2,10,5,2325,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
(WL2) x (WL2 x TM2),3-14,2,11,5,2326,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2) x (WL2 x TM2),3-14,2,12,5,2327,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
(WL2) x (WL2 x TM2),3-14,2,13,5,2328,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
(WL2) x (WL2 x TM2),3-14,2,14,5,2329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,1,5,2353,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,2,5,2354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,3,5,2355,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,4,5,2356,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,5,5,2357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,6,5,2358,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,7,5,2359,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"5/2 2 germs already marked with toothpicks, 5/8 MMA adding 1 to 5/2 count since that was the 1st day the pick was noticed"
(WV x WL2) x (WL2 x CC),3,1,8,5,2360,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,9,5,2361,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,10,5,2362,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,11,5,2363,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
(WV x WL2) x (WL2 x CC),3,1,12,5,2364,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/5 seedling disappeared
(WV x WL2) x (WL2 x CC),3,1,13,5,2365,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,14,5,2366,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x CC),3,1,15,5,2367,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5/2 removed 1 non-STTO marked before 5/1 
(WV x WL2) x (WV),20,7-3,1,5,2368,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WV),20,7-3,2,5,2369,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WV x WL2) x (WV),20,7-3,3,5,2370,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WV),20,7-3,4,5,2371,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
(WV x WL2) x (WV),20,7-3,5,5,2372,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WV),20,7-3,6,5,2373,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WV),20,7-3,7,5,2374,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
(WV) x (WV x WL2),3,22,1,5,2375,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WV) x (WV x WL2),3,22,2,5,2376,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
(WV) x (WV x WL2),3,22,3,5,2377,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
(WV) x (WV x WL2),3,22,4,5,2378,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5/2 removed 1 non-STTO counted on 5/1 and updated count
(YO11 x WL2) x (WL2),4,13-B,1,5,2380,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,2,5,2381,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,3,5,2382,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,4,5,2383,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,5,5,2384,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,6,5,2385,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,7,5,2386,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,8,5,2387,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5/2 removed 1 non-STTO seedling
(YO11 x WL2) x (WL2),4,13-B,9,5,2388,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,10,5,2389,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,11,5,2390,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (WL2),4,13-B,12,5,2391,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(DPR x TM2) x (TM2 x WL2),3,2,1,6,2078,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(DPR x TM2) x (TM2 x WL2),3,2,2,6,2079,3,4,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,5/2 4 seedlings
(DPR x TM2) x (TM2 x WL2),3,2,3,6,2080,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
(DPR x TM2) x (TM2 x WL2),3,2,4,6,2081,3,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,
(DPR x TM2) x (TM2 x WL2),3,2,5,6,2082,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(DPR x TM2) x (TM2 x WL2),3,2,6,6,2083,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
(DPR x TM2) x (TM2 x WL2),3,2,7,6,2084,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
(DPR x TM2) x (TM2 x WL2),3,2,8,6,2085,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(DPR x TM2) x (TM2 x WL2),3,2,9,6,2086,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,23,6,2114,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,24,6,2115,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,25,6,2116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(SQ3 x WL2) x (WL2),5,13-B,26,6,2117,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,27,6,2118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,28,6,2119,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,29,6,2120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,30,6,2121,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,31,6,2122,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,32,6,2123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),5,13-B,33,6,2124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,1-3,1,6,2129,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,
(TM2 x WL2) x (TM2),3,1-3,2,6,2130,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,1-3,3,6,2131,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(TM2 x WL2) x (TM2),3,1-3,4,6,2132,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,1-3,5,6,2133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,1-3,6,6,2134,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,7,6,2135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(TM2 x WL2) x (TM2),3,2-13,8,6,2136,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,9,6,2137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(TM2 x WL2) x (TM2),3,2-13,10,6,2138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,11,6,2139,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,12,6,2140,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,13,6,2141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,14,6,2142,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,15,6,2143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,16,6,2144,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,17,6,2145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,18,6,2146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling counted on 5/1 and updated count
(TM2 x WL2) x (TM2),3,2-13,19,6,2147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,20,6,2148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,21,6,2149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,22,6,2150,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,23,6,2151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,24,6,2152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,25,6,2153,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,26,6,2154,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,27,6,2155,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,28,6,2156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,29,6,2157,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,30,6,2158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,31,6,2159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,32,6,2160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,33,6,2161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,34,6,2162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2),3,2-13,35,6,2163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (CC x WL2),2,2,1,6,2188,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (CC x WL2),2,2,2,6,2189,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (CC x WL2),2,2,3,6,2190,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
(WL2 x BH) x (CC x WL2),2,2,4,6,2191,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x TM2) x (TM2 x WL2),2,1,1,6,2332,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
(WV x TM2) x (TM2 x WL2),2,1,2,6,2333,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WV x TM2) x (TM2 x WL2),2,1,3,6,2334,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
(WV x TM2) x (TM2 x WL2),2,1,4,6,2335,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WV x TM2) x (TM2 x WL2),2,1,5,6,2336,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
(WV x TM2) x (TM2 x WL2),2,1,6,6,2337,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
(WV x TM2) x (TM2 x WL2),2,1,7,6,2338,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WV x TM2) x (TM2 x WL2),1,1,8,6,2339,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO counted before 5/1
TM2 x WL2,NA,NA,15,6,2392,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,1,7,2239,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings 4/26 1 seedling missing cotelydons
(WL2 x TM2) x (TM2),2,1-3,2,7,2240,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,3,7,2241,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,4,7,2242,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,5,7,2243,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,6,7,2244,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,7,7,2245,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,8,7,2246,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,9,7,2247,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,10,7,2248,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,11,7,2249,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,12,7,2250,3,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings 4/30 4 seedlings
(WL2 x TM2) x (TM2),2,1-3,13,7,2251,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,14,7,2252,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,15,7,2253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,16,7,2254,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,17,7,2255,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,18,7,2256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,19,7,2257,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,20,7,2258,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,21,7,2259,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/26 1 seedling kinked/broken
(WL2 x TM2) x (TM2),2,1-3,22,7,2260,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,23,7,2261,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,24,7,2262,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedling 5/2 removed non-STTO seedling
(WL2 x TM2) x (TM2),2,1-3,25,7,2263,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(WL2 x TM2) x (TM2),2,1-3,26,7,2264,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,27,7,2265,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,28,7,2266,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,29,7,2267,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,30,7,2268,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,31,7,2269,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,32,7,2270,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/25 tall seedling
(WL2 x TM2) x (TM2),2,1-3,33,7,2271,3,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,34,7,2272,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,35,7,2273,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,36,7,2274,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,37,7,2275,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,38,7,2276,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,39,7,2277,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,40,7,2278,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(WL2 x TM2) x (TM2),2,1-3,41,7,2279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,42,7,2280,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,43,7,2281,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,44,7,2282,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,45,7,2283,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,46,7,2284,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,47,7,2285,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,48,7,2286,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,49,7,2287,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,50,7,2288,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,51,7,2289,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,3,NA,1,8,1600,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,3,NA,2,8,1601,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,3,NA,3,8,1602,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
BH,3,NA,4,8,1603,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
BH,3,NA,5,8,1604,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling marked on 5/1 and updated count
BH,3,NA,6,8,1605,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
BH,3,NA,7,8,1606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,8,8,1607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,9,8,1608,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,10,8,1609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,11,8,1610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,12,8,1611,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,13,8,1612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,14,8,1613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,15,8,1614,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,16,8,1615,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
BH,1,NA,17,8,1616,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,18,8,1617,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,19,8,1618,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,20,8,1619,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,21,8,1620,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,1,8,1621,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,2,8,1622,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,3,8,1623,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,4,8,1624,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,5,8,1625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,6,8,1626,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling counted before 5/1 
CC,1,NA,7,8,1627,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling marked on 5/1 and updated count
CC,2,NA,8,8,1628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,9,8,1629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,10,8,1630,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO marked before 5/1 
CC,2,NA,11,8,1631,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,12,8,1632,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,13,8,1633,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,14,8,1634,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,15,8,1635,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,16,8,1636,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,17,8,1637,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,18,8,1638,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,19,8,1639,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,20,8,1640,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,21,8,1641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,1,8,1642,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,2,8,1643,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,3,8,1644,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
DPR,11,NA,4,8,1645,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
